vehicle_id,date,distance_km,driving_duration_min,avg_speed,stop_count,stop_duration_hours,harsh_cornering_count,excessive_idling_duration,idling_ratio
733655,2026-01-21,11.821,24.833333333333332,28.56,4,12.001944444444444,1,0,0.0
795852,2026-01-21,15.963,44.4,21.57,6,12.480833333333333,1,0,0.0
822588,2026-01-21,39.26,119.11666666666666,19.78,6,11.79111111111111,0,2386,0.3338463691059186
821937,2026-01-21,13.416,39.766666666666666,20.24,4,12.696944444444444,1,2350,0.9849119865884325
821540,2026-01-21,55.022,193.0,17.11,5,11.3225,0,1938,0.16735751295336787
822292,2026-01-21,24.934,78.83333333333333,18.98,6,13.250833333333333,1,4704,0.9945031712473573
821509,2026-01-21,29.425,103.5,17.06,5,11.392777777777777,0,3495,0.5628019323671497
822389,2026-01-21,82.939,271.48333333333335,18.33,11,9.918055555555556,0,4516,0.27724231076186384
795860,2026-01-21,12.389,63.35,11.73,5,12.01,0,499,0.13128124177847936
