vehicle_id,date,distance_km,driving_duration_min,avg_speed,stop_count,stop_duration_hours,harsh_cornering_count,excessive_idling_duration,idling_ratio
795852,2026-01-24,36.281,140.76666666666668,15.46,9,11.221111111111112,1,666,0.07885389533506985
821937,2026-01-24,165.892,441.21666666666664,22.56,16,7.0808333333333335,3,3228,0.12193555698258603
822011,2026-01-24,49.701,154.41666666666666,24.13,9,11.545555555555556,0,7206,0.7777657852131679
821540,2026-01-24,73.666,186.95,23.64,5,9.599166666666667,0,2587,0.2306320763127396
822319,2026-01-24,12.676,45.71666666666667,16.64,6,12.442777777777778,0,384,0.13999270871308786
822292,2026-01-24,28.736,113.1,15.24,10,10.315555555555555,0,1729,0.2547892720306513
821509,2026-01-24,84.085,264.8,19.05,16,8.654722222222222,0,6097,0.38374874118831825
822389,2026-01-24,61.053,215.86666666666667,16.97,10,10.257777777777777,3,3190,0.24629400864731316
795860,2026-01-24,7.265,18.916666666666668,23.04,2,0.04722222222222222,1,0,0.0
