vehicle_id,date,distance_km,driving_duration_min,avg_speed,stop_count,stop_duration_hours,harsh_cornering_count,excessive_idling_duration,idling_ratio
822011,2026-02-01,9.811,36.18333333333333,17.08,3,9.3275,0,265,0.12206356517733763
821540,2026-02-01,59.082,170.0,20.85,10,7.696111111111111,1,2898,0.28411764705882353
822319,2026-02-01,68.716,100.35,41.09,6,4.9075,2,717,0.11908320876930742
822333,2026-02-01,31.063,56.5,32.99,4,4.713333333333333,0,407,0.1200589970501475
822292,2026-02-01,53.585,137.58333333333334,23.37,4,3.6505555555555556,1,0,0.0
821509,2026-02-01,18.686,27.466666666666665,40.82,2,10.484444444444444,0,0,0.0
822389,2026-02-01,36.293,104.21666666666667,20.89,7,9.366944444444444,0,1478,0.23636654405885174
