vehicle_id,date,distance_km,driving_duration_min,avg_speed,stop_count,stop_duration_hours,harsh_cornering_count,excessive_idling_duration,idling_ratio
821937,2026-01-30,41.238,72.26666666666667,34.24,1,0.0,1,0,0.0
821540,2026-01-30,23.033,34.93333333333333,39.56,2,0.05583333333333333,0,128,0.061068702290076333
822333,2026-01-30,18.372,34.95,31.54,3,0.25666666666666665,0,139,0.06628516928946114
822292,2026-01-30,20.732,48.416666666666664,25.69,5,0.31222222222222223,0,827,0.2846815834767642
822389,2026-01-30,16.337,31.816666666666666,30.81,2,0.04472222222222222,1,0,0.0
